產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,6,238.0000,238.0000,"1,428","1,500"
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,526,379.9753,379.9753,"199,867","209,874"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,12,143.0000,143.0000,"1,716","1,800"
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,11,94.0909,94.0909,"1,035","1,089"
HUKHB00425,風險骰子,個,NTD,新台幣,434,457.0046,457.0046,"198,340","208,321"
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,44,276.0000,276.0000,"12,144","12,760"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,4,333.0000,333.0000,"1,332","1,400"
HUKHB00725,壓克力場景組 B款（統治者的祝福）,個,NTD,新台幣,3,333.3333,333.3333,"1,000","1,050"
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,5,209.4000,209.4000,"1,047","1,100"
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,40,209.8750,209.8750,"8,395","8,800"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,22,209.9545,209.9545,"4,619","4,840"
HUKHB01125,角色壓克力立牌 (比司吉款）,個,NTD,新台幣,1,210.0000,210.0000,210,220
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,73,237.9726,237.9726,"17,372","18,250"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,44,428.8864,428.8864,"18,871","19,800"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,3,276.0000,276.0000,828,870
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,16,276.0000,276.0000,"4,416","4,640"
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,28,238.0000,238.0000,"6,664","7,000"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,113,95.1327,95.1327,"10,750","11,300"
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,11,114.0909,114.0909,"1,255","1,320"
