產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHA00526,單人票,個,NTD,新台幣,2,752.0000,752.0000,"1,504","1,580"
HUKHA00726,愛心票,個,NTD,新台幣,6,376.3333,376.3333,"2,258","2,370"
HUKHB00125,卡片徽章組（3個一組）,個,NTD,新台幣,8,238.0000,238.0000,"1,904","2,000"
HUKHB00126,獵人執照一卡通,個,NTD,新台幣,499,379.9138,379.9138,"189,577","199,061"
HUKHB00225,生命之音刺繡徽章,個,NTD,新台幣,13,143.0000,143.0000,"1,859","1,950"
HUKHB00325,獵人貼紙組（6入一組）,個,NTD,新台幣,34,94.0294,94.0294,"3,197","3,366"
HUKHB00425,風險骰子,個,NTD,新台幣,354,456.9746,456.9746,"161,769","169,896"
HUKHB00525,獵人執照USB隨身碟(32G),個,NTD,新台幣,20,276.0000,276.0000,"5,520","5,800"
HUKHB00625,壓克力場景組 A款（一坪海岸線）,個,NTD,新台幣,3,333.0000,333.0000,999,"1,050"
HUKHB00725,壓克力場景組 B款（統治者的祝福）,個,NTD,新台幣,1,333.0000,333.0000,333,350
HUKHB00825,角色壓克力立牌 (小傑款）,個,NTD,新台幣,4,210.0000,210.0000,840,880
HUKHB00925,角色壓克力立牌 (奇犽款）,個,NTD,新台幣,37,210.0000,210.0000,"7,770","8,140"
HUKHB01025,角色壓克力立牌 (西索款）,個,NTD,新台幣,20,209.9000,209.9000,"4,198","4,400"
HUKHB01125,角色壓克力立牌 (比司吉款）,個,NTD,新台幣,3,209.6667,209.6667,629,660
HUKHB01225,一坪海岸線光柵卡,個,NTD,新台幣,43,237.9767,237.9767,"10,233","10,750"
HUKHB01325,藍色行星金屬紀念卡,個,NTD,新台幣,57,428.4737,428.4737,"24,423","25,627"
HUKHB01425,壓克力徽章組 A款（遊戲入口）,個,NTD,新台幣,5,276.0000,276.0000,"1,380","1,450"
HUKHB01725,壓克力徽章組 B款（一坪海岸線）,個,NTD,新台幣,12,276.0000,276.0000,"3,312","3,480"
HUKHB02025,壓克力卡磚 (3款隨機出貨),個,NTD,新台幣,16,238.0000,238.0000,"3,808","4,000"
HUKHB02125,Q版壓克力飯友（10款隨機出貨）,個,NTD,新台幣,114,95.1228,95.1228,"10,844","11,400"
HUKHB02225,雙閃徽章（6款隨機出貨）,個,NTD,新台幣,21,114.1429,114.1429,"2,397","2,520"
HUKHB02325,光柵徽章（6款隨機出貨）,個,NTD,新台幣,76,142.9605,142.9605,"10,865","11,400"
HUKHB02425,卡片鑰匙圈（30款隨機出貨）,個,NTD,新台幣,277,209.7148,209.7148,"58,091","60,940"
HUKHB02525,貪婪之島卡片包（5張一包，隨機出貨）,個,NTD,新台幣,"1,128",142.8892,142.8892,"161,179","169,194"
HUKHB02625,光柵鐳射票（6款隨機出貨）,個,NTD,新台幣,51,142.9412,142.9412,"7,290","7,650"
HUKHB02725,項鏈(聖騎士的首飾),個,NTD,新台幣,28,804.1429,804.1429,"22,516","23,636"
HUKHB02925,角色抱枕 (奇犽款）,個,NTD,新台幣,15,428.6000,428.6000,"6,429","6,750"
HUKHB03025,集卡冊抱枕,個,NTD,新台幣,18,752.1667,752.1667,"13,539","14,220"
HUKHB03125,貪婪之島戒指,個,NTD,新台幣,15,"1,189.0000","1,189.0000","17,835","18,731"
HUKHB03225,貪婪之島Type C隨身碟(32G),個,NTD,新台幣,33,561.9091,561.9091,"18,543","19,470"
HUKHB03325,抽抽樂(一抽200),個,NTD,新台幣,50,190.3600,190.3600,"9,518","10,000"
HUKHC00125,HUNTER 獵人 滑鼠墊 造型隨身 A款 獵人執照,個,NTD,新台幣,15,238.0000,238.0000,"3,570","3,750"
HUKHD00125,名牌壓克力吊飾,個,NTD,新台幣,9,190.2222,190.2222,"1,712","1,800"
HUKHD00126,HunterxHunter T-shirt - L款,個,NTD,新台幣,5,848.0000,848.0000,"4,240","4,450"
HUKHD00225,獵人識別證套（藍色星球）,個,NTD,新台幣,6,264.6667,264.6667,"1,588","1,666"
HUKHD00226,HunterxHunter T-shirt - 2XL款,個,NTD,新台幣,5,847.6000,847.6000,"4,238","4,450"
HUKHD00325,獵人識別證套（聖騎士的首飾）,個,NTD,新台幣,5,267.0000,267.0000,"1,335","1,400"
HUKHD00326,磁吸式手機支架(隨機單入),個,NTD,新台幣,13,343.0000,343.0000,"4,459","4,680"
HUKHD00425,獵人識別證套（一坪海岸線）,個,NTD,新台幣,11,267.0000,267.0000,"2,937","3,080"
HUKHD00526,角色手機掛繩 - 小傑款,個,NTD,新台幣,1,429.0000,429.0000,429,450
HUKHD00626,角色手機掛繩 - 奇犽款,個,NTD,新台幣,5,428.8000,428.8000,"2,144","2,250"
HUKHD00826,角色手機掛繩 - 西索款,個,NTD,新台幣,4,428.7500,428.7500,"1,715","1,800"
HUKHD00926,獵人執照行李識別證套,個,NTD,新台幣,59,371.1864,371.1864,"21,900","23,010"
HUKHD01026,貪婪之島行李箱貼紙,個,NTD,新台幣,16,333.0625,333.0625,"5,329","5,600"
HUKHD01126,壓克力吊飾(扭蛋),個,NTD,新台幣,1,143.0000,143.0000,143,150
