產品代號,產品,單位名稱,幣別,幣別名稱,數量,外幣單價,本幣單價,外幣未稅金額,本幣含稅金額
HUKHD07826,角色壓克力立牌-Hunter_F款(酷拉皮卡),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD08026,角色壓克力立牌-Hunter_H款(西索2),個,NTD,新台幣,1,209.0000,209.0000,209,220
HUKHD08126,角色壓克力立牌-Hunter_I款(團長),個,NTD,新台幣,2,210.0000,210.0000,420,440
HUKHD08326,靠邊壓克力立牌-Hunter_B款(西索),個,NTD,新台幣,1,286.0000,286.0000,286,300
HUKHD08426,靠邊壓克力立牌-Hunter_C款(彼多),個,NTD,新台幣,2,286.0000,286.0000,572,600
HUKHD09126,鏡面壓克力鑰匙圈-HunterD款(彼多),個,NTD,新台幣,3,171.0000,171.0000,513,540
HUKHD09226,盲抽透明書籤-HunterA款(念能力)(全16款),個,NTD,新台幣,21,76.0952,76.0952,"1,598","1,680"
HUKHD09326,燙銀T-shirt(奇犽)-Hunter_S,個,NTD,新台幣,1,619.0000,619.0000,619,650
HUKHD09426,抽卡機(普泰),個,NTD,新台幣,78,47.6154,47.6154,"3,714","3,900"
HUKHD09526,盲抽炫彩大胸章-HunterA款(綜)(全13款),個,NTD,新台幣,24,114.2500,114.2500,"2,742","2,880"
HUKHD09626,造型隨身收納袋-Hunter_A款(獵人執照),個,NTD,新台幣,2,571.0000,571.0000,"1,142","1,200"
HUKHD09726,盲抽壓克力色紙(18x18CM)-Hunter_A款(綜)(全8款),個,NTD,新台幣,1,305.0000,305.0000,305,320
HUKHE00126,福袋A_集卡冊,個,NTD,新台幣,4,952.0000,952.0000,"3,808","4,000"
HUKHE00226,福袋B_小傑,個,NTD,新台幣,5,952.4000,952.4000,"4,762","5,000"
HUKHF00125,場景立牌(扭蛋),個,NTD,新台幣,14,142.8571,142.8571,"2,000","2,100"
HUKHF00225,卡片立牌(扭蛋),個,NTD,新台幣,27,142.8889,142.8889,"3,858","4,050"
HUKHI00526,貪婪之島貼紙(12款 隨機出貨）,個,NTD,新台幣,84,0.0000,0.0000,0,0
HUKHI00626,獵人大提袋,個,NTD,新台幣,63,0.0000,0.0000,0,0
HUKHI00726,A3 PET海報,個,NTD,新台幣,39,0.0000,0.0000,0,0
